sample_id,split,kind,speech_speaker,speech_file,music_track_id,music_license,snr_db,npy_path
1331,train,clean_music,,,149700,Attribution-ShareAlike,,/tmp/phi1/dataset/001331.npy
1332,train,clean_music,,,83719,Attribution-ShareAlike,,/tmp/phi1/dataset/001332.npy
1333,train,clean_music,,,61493,Creative Commons Attribution,,/tmp/phi1/dataset/001333.npy
1334,train,clean_music,,,64331,Creative Commons Attribution,,/tmp/phi1/dataset/001334.npy
1335,train,clean_music,,,72074,Attribution,,/tmp/phi1/dataset/001335.npy
1336,train,clean_music,,,38890,Public Domain,,/tmp/phi1/dataset/001336.npy
1337,train,clean_music,,,142085,Attribution,,/tmp/phi1/dataset/001337.npy
1338,train,clean_music,,,148235,Attribution,,/tmp/phi1/dataset/001338.npy
1339,train,clean_music,,,73821,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001339.npy
1340,train,clean_music,,,58542,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001340.npy
1341,train,clean_music,,,73776,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001341.npy
1342,train,clean_music,,,63789,Attribution-ShareAlike,,/tmp/phi1/dataset/001342.npy
1343,train,clean_music,,,89817,Creative Commons Attribution,,/tmp/phi1/dataset/001343.npy
1344,train,clean_music,,,123980,Attribution,,/tmp/phi1/dataset/001344.npy
1345,train,clean_music,,,146020,Attribution,,/tmp/phi1/dataset/001345.npy
1346,train,clean_music,,,146019,Attribution,,/tmp/phi1/dataset/001346.npy
1347,train,clean_music,,,38817,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001347.npy
1348,train,clean_music,,,92886,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001348.npy
1349,train,clean_music,,,75748,Creative Commons Attribution,,/tmp/phi1/dataset/001349.npy
1350,train,clean_music,,,122362,Attribution,,/tmp/phi1/dataset/001350.npy
1351,train,clean_music,,,155066,Attribution,,/tmp/phi1/dataset/001351.npy
1352,train,clean_music,,,134445,CC0 1.0 Universal,,/tmp/phi1/dataset/001352.npy
1353,train,clean_music,,,114402,Attribution,,/tmp/phi1/dataset/001353.npy
1354,train,clean_music,,,75371,Creative Commons Attribution,,/tmp/phi1/dataset/001354.npy
1355,train,clean_music,,,124912,Attribution-ShareAlike,,/tmp/phi1/dataset/001355.npy
1356,train,clean_music,,,143239,CC0 1.0 Universal,,/tmp/phi1/dataset/001356.npy
1357,train,clean_music,,,134931,Attribution,,/tmp/phi1/dataset/001357.npy
1358,train,clean_music,,,98227,Attribution-ShareAlike,,/tmp/phi1/dataset/001358.npy
1359,train,clean_music,,,127191,Attribution-ShareAlike,,/tmp/phi1/dataset/001359.npy
1360,train,clean_music,,,134934,Attribution,,/tmp/phi1/dataset/001360.npy
1361,train,clean_music,,,122365,Attribution,,/tmp/phi1/dataset/001361.npy
1362,train,clean_music,,,147412,Attribution,,/tmp/phi1/dataset/001362.npy
1363,train,clean_music,,,149778,Attribution,,/tmp/phi1/dataset/001363.npy
1364,train,clean_music,,,149452,Attribution,,/tmp/phi1/dataset/001364.npy
1365,train,clean_music,,,64864,Creative Commons Attribution,,/tmp/phi1/dataset/001365.npy
1366,train,clean_music,,,114545,Attribution,,/tmp/phi1/dataset/001366.npy
1367,train,clean_music,,,124154,Attribution,,/tmp/phi1/dataset/001367.npy
1368,train,clean_music,,,55481,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001368.npy
1369,train,clean_music,,,124913,Attribution-ShareAlike,,/tmp/phi1/dataset/001369.npy
1370,train,clean_music,,,103600,Attribution-ShareAlike,,/tmp/phi1/dataset/001370.npy
1371,train,clean_music,,,135338,Attribution,,/tmp/phi1/dataset/001371.npy
1372,train,clean_music,,,126646,Attribution,,/tmp/phi1/dataset/001372.npy
1373,train,clean_music,,,126608,Attribution-ShareAlike,,/tmp/phi1/dataset/001373.npy
1374,train,clean_music,,,135371,Attribution,,/tmp/phi1/dataset/001374.npy
1375,train,clean_music,,,141876,Attribution,,/tmp/phi1/dataset/001375.npy
1376,train,clean_music,,,126224,Attribution-ShareAlike,,/tmp/phi1/dataset/001376.npy
1377,train,clean_music,,,13556,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001377.npy
1378,train,clean_music,,,124394,Attribution-ShareAlike,,/tmp/phi1/dataset/001378.npy
1379,train,clean_music,,,62448,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001379.npy
1380,train,clean_music,,,98557,Attribution,,/tmp/phi1/dataset/001380.npy
1381,train,clean_music,,,113810,Attribution-ShareAlike,,/tmp/phi1/dataset/001381.npy
1382,train,clean_music,,,98581,Attribution,,/tmp/phi1/dataset/001382.npy
1383,train,clean_music,,,98577,Attribution,,/tmp/phi1/dataset/001383.npy
1384,train,clean_music,,,28546,Creative Commons Attribution,,/tmp/phi1/dataset/001384.npy
1385,train,clean_music,,,124183,Attribution,,/tmp/phi1/dataset/001385.npy
1386,train,clean_music,,,126221,Attribution-ShareAlike,,/tmp/phi1/dataset/001386.npy
1387,train,clean_music,,,30056,Attribution-ShareAlike,,/tmp/phi1/dataset/001387.npy
1388,train,clean_music,,,134931,Attribution,,/tmp/phi1/dataset/001388.npy
1389,train,clean_music,,,24418,Creative Commons Attribution,,/tmp/phi1/dataset/001389.npy
1390,train,clean_music,,,124178,Attribution,,/tmp/phi1/dataset/001390.npy
1391,train,clean_music,,,38888,Public Domain,,/tmp/phi1/dataset/001391.npy
1392,train,clean_music,,,107583,Attribution,,/tmp/phi1/dataset/001392.npy
1393,train,clean_music,,,134453,CC0 1.0 Universal,,/tmp/phi1/dataset/001393.npy
1394,train,clean_music,,,65752,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001394.npy
1395,train,clean_music,,,127302,Attribution,,/tmp/phi1/dataset/001395.npy
1396,train,clean_music,,,118196,Attribution,,/tmp/phi1/dataset/001396.npy
1397,train,clean_music,,,68538,Creative Commons Attribution,,/tmp/phi1/dataset/001397.npy
1398,train,clean_music,,,78213,Attribution 3.0 United States,,/tmp/phi1/dataset/001398.npy
1399,train,clean_music,,,21998,Public Domain,,/tmp/phi1/dataset/001399.npy
1400,train,clean_music,,,68842,Attribution 3.0 United States,,/tmp/phi1/dataset/001400.npy
1401,train,clean_music,,,24917,Attribution 3.0 United States,,/tmp/phi1/dataset/001401.npy
1402,train,clean_music,,,122085,Attribution-ShareAlike,,/tmp/phi1/dataset/001402.npy
1403,train,clean_music,,,137174,Attribution-ShareAlike,,/tmp/phi1/dataset/001403.npy
1404,train,clean_music,,,107809,Attribution,,/tmp/phi1/dataset/001404.npy
1405,train,clean_music,,,10699,Creative Commons Attribution,,/tmp/phi1/dataset/001405.npy
1406,train,clean_music,,,52636,Attribution 3.0 United States,,/tmp/phi1/dataset/001406.npy
1407,train,clean_music,,,148208,Attribution,,/tmp/phi1/dataset/001407.npy
1408,train,clean_music,,,47077,Creative Commons Attribution,,/tmp/phi1/dataset/001408.npy
1409,train,clean_music,,,47069,Creative Commons Attribution,,/tmp/phi1/dataset/001409.npy
1410,train,clean_music,,,114400,Attribution,,/tmp/phi1/dataset/001410.npy
1411,train,clean_music,,,98549,Attribution,,/tmp/phi1/dataset/001411.npy
1412,train,clean_music,,,114412,Attribution,,/tmp/phi1/dataset/001412.npy
1413,train,clean_music,,,126055,Attribution-ShareAlike,,/tmp/phi1/dataset/001413.npy
1414,train,clean_music,,,38780,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001414.npy
1415,train,clean_music,,,133442,CC0 1.0 Universal,,/tmp/phi1/dataset/001415.npy
1416,train,clean_music,,,92886,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001416.npy
1417,train,clean_music,,,4078,Attribution,,/tmp/phi1/dataset/001417.npy
1418,train,clean_music,,,58333,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001418.npy
1419,train,clean_music,,,115339,Attribution,,/tmp/phi1/dataset/001419.npy
1420,train,clean_music,,,62452,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001420.npy
1421,train,clean_music,,,55186,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001421.npy
1422,train,clean_music,,,42375,Creative Commons Attribution,,/tmp/phi1/dataset/001422.npy
1423,train,clean_music,,,42372,Creative Commons Attribution,,/tmp/phi1/dataset/001423.npy
1424,train,clean_music,,,64520,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001424.npy
1425,train,clean_music,,,98555,Attribution,,/tmp/phi1/dataset/001425.npy
1426,train,clean_music,,,42374,Creative Commons Attribution,,/tmp/phi1/dataset/001426.npy
1427,train,clean_music,,,64520,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001427.npy
1428,train,clean_music,,,137567,Attribution-ShareAlike,,/tmp/phi1/dataset/001428.npy
1429,train,clean_music,,,52650,Attribution 3.0 United States,,/tmp/phi1/dataset/001429.npy
1430,train,clean_music,,,135370,Attribution,,/tmp/phi1/dataset/001430.npy
1431,train,clean_music,,,71507,Creative Commons Attribution,,/tmp/phi1/dataset/001431.npy
1432,train,clean_music,,,22094,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001432.npy
1433,train,clean_music,,,141876,Attribution,,/tmp/phi1/dataset/001433.npy
1434,train,clean_music,,,52633,Attribution 3.0 United States,,/tmp/phi1/dataset/001434.npy
1435,train,clean_music,,,141567,Attribution,,/tmp/phi1/dataset/001435.npy
1436,train,clean_music,,,42376,Creative Commons Attribution,,/tmp/phi1/dataset/001436.npy
1437,train,clean_music,,,114416,Attribution,,/tmp/phi1/dataset/001437.npy
1438,train,clean_music,,,47070,Creative Commons Attribution,,/tmp/phi1/dataset/001438.npy
1439,train,clean_music,,,98227,Attribution-ShareAlike,,/tmp/phi1/dataset/001439.npy
1440,train,clean_music,,,139687,Attribution-ShareAlike,,/tmp/phi1/dataset/001440.npy
1441,train,clean_music,,,112668,Attribution-ShareAlike,,/tmp/phi1/dataset/001441.npy
1442,train,clean_music,,,108422,Attribution,,/tmp/phi1/dataset/001442.npy
1443,train,clean_music,,,68840,Attribution 3.0 United States,,/tmp/phi1/dataset/001443.npy
1444,train,clean_music,,,47073,Creative Commons Attribution,,/tmp/phi1/dataset/001444.npy
1445,train,clean_music,,,107031,Attribution-ShareAlike,,/tmp/phi1/dataset/001445.npy
1446,train,clean_music,,,142091,Attribution,,/tmp/phi1/dataset/001446.npy
1447,train,clean_music,,,121322,Attribution,,/tmp/phi1/dataset/001447.npy
1448,train,clean_music,,,112198,Attribution,,/tmp/phi1/dataset/001448.npy
1449,train,clean_music,,,118276,Attribution,,/tmp/phi1/dataset/001449.npy
1450,train,clean_music,,,42377,Creative Commons Attribution,,/tmp/phi1/dataset/001450.npy
1451,train,clean_music,,,113574,Attribution-ShareAlike,,/tmp/phi1/dataset/001451.npy
1452,train,clean_music,,,72074,Attribution,,/tmp/phi1/dataset/001452.npy
1453,train,clean_music,,,85787,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001453.npy
1454,train,clean_music,,,134930,Attribution,,/tmp/phi1/dataset/001454.npy
1455,train,clean_music,,,127194,Attribution-ShareAlike,,/tmp/phi1/dataset/001455.npy
1456,train,clean_music,,,30702,Creative Commons Attribution,,/tmp/phi1/dataset/001456.npy
1457,train,clean_music,,,43883,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001457.npy
1458,train,clean_music,,,115815,Attribution,,/tmp/phi1/dataset/001458.npy
1459,train,clean_music,,,75383,Creative Commons Attribution,,/tmp/phi1/dataset/001459.npy
1460,train,clean_music,,,52633,Attribution 3.0 United States,,/tmp/phi1/dataset/001460.npy
1461,train,clean_music,,,115591,Attribution,,/tmp/phi1/dataset/001461.npy
1462,train,clean_music,,,114390,Attribution,,/tmp/phi1/dataset/001462.npy
1463,train,clean_music,,,98575,Attribution,,/tmp/phi1/dataset/001463.npy
1464,train,clean_music,,,119941,Attribution-ShareAlike,,/tmp/phi1/dataset/001464.npy
1465,train,clean_music,,,142433,CC0 1.0 Universal,,/tmp/phi1/dataset/001465.npy
1466,train,clean_music,,,75389,Creative Commons Attribution,,/tmp/phi1/dataset/001466.npy
1467,train,clean_music,,,38898,Public Domain,,/tmp/phi1/dataset/001467.npy
1468,train,clean_music,,,15771,Attribution 3.0 United States,,/tmp/phi1/dataset/001468.npy
1469,train,clean_music,,,132134,Attribution,,/tmp/phi1/dataset/001469.npy
1470,train,clean_music,,,127191,Attribution-ShareAlike,,/tmp/phi1/dataset/001470.npy
1471,train,clean_music,,,141618,Attribution,,/tmp/phi1/dataset/001471.npy
1472,train,clean_music,,,118223,Attribution,,/tmp/phi1/dataset/001472.npy
1473,train,clean_music,,,148215,Attribution,,/tmp/phi1/dataset/001473.npy
1474,train,clean_music,,,110267,Attribution,,/tmp/phi1/dataset/001474.npy
1475,train,clean_music,,,23371,Attribution 3.0 United States,,/tmp/phi1/dataset/001475.npy
1476,train,clean_music,,,154307,Attribution,,/tmp/phi1/dataset/001476.npy
1477,train,clean_music,,,72076,Attribution,,/tmp/phi1/dataset/001477.npy
1478,train,clean_music,,,64863,Creative Commons Attribution,,/tmp/phi1/dataset/001478.npy
1479,train,clean_music,,,92889,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001479.npy
1480,train,clean_music,,,72070,Attribution,,/tmp/phi1/dataset/001480.npy
1481,train,clean_music,,,122066,Attribution-ShareAlike,,/tmp/phi1/dataset/001481.npy
1482,train,clean_music,,,42373,Creative Commons Attribution,,/tmp/phi1/dataset/001482.npy
1483,train,clean_music,,,110266,Attribution,,/tmp/phi1/dataset/001483.npy
1484,train,clean_music,,,106566,Attribution-ShareAlike,,/tmp/phi1/dataset/001484.npy
1485,train,clean_music,,,126584,Attribution-ShareAlike,,/tmp/phi1/dataset/001485.npy
1486,train,clean_music,,,23371,Attribution 3.0 United States,,/tmp/phi1/dataset/001486.npy
1487,train,clean_music,,,75751,Creative Commons Attribution,,/tmp/phi1/dataset/001487.npy
1488,train,clean_music,,,24424,Creative Commons Attribution,,/tmp/phi1/dataset/001488.npy
1489,train,clean_music,,,142083,Attribution,,/tmp/phi1/dataset/001489.npy
1490,train,clean_music,,,64859,Creative Commons Attribution,,/tmp/phi1/dataset/001490.npy
1491,train,clean_music,,,118084,Attribution,,/tmp/phi1/dataset/001491.npy
1492,train,clean_music,,,38833,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001492.npy
1493,train,clean_music,,,71254,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001493.npy
1494,train,clean_music,,,112780,Attribution-ShareAlike,,/tmp/phi1/dataset/001494.npy
1495,train,clean_music,,,58334,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001495.npy
1496,train,clean_music,,,47077,Creative Commons Attribution,,/tmp/phi1/dataset/001496.npy
1497,train,clean_music,,,106571,Attribution-ShareAlike,,/tmp/phi1/dataset/001497.npy
1498,train,clean_music,,,52649,Attribution 3.0 United States,,/tmp/phi1/dataset/001498.npy
1499,train,clean_music,,,122358,Attribution,,/tmp/phi1/dataset/001499.npy
1500,train,clean_music,,,127191,Attribution-ShareAlike,,/tmp/phi1/dataset/001500.npy
1501,train,clean_music,,,64857,Creative Commons Attribution,,/tmp/phi1/dataset/001501.npy
1502,train,clean_music,,,92872,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001502.npy
1503,train,clean_music,,,63755,Attribution-ShareAlike,,/tmp/phi1/dataset/001503.npy
1504,train,clean_music,,,93915,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001504.npy
1505,train,clean_music,,,147956,Attribution,,/tmp/phi1/dataset/001505.npy
1506,train,clean_music,,,124394,Attribution-ShareAlike,,/tmp/phi1/dataset/001506.npy
1507,train,clean_music,,,149488,Attribution,,/tmp/phi1/dataset/001507.npy
1508,train,clean_music,,,61007,Creative Commons Attribution,,/tmp/phi1/dataset/001508.npy
1509,train,clean_music,,,143060,Attribution,,/tmp/phi1/dataset/001509.npy
1510,train,clean_music,,,114397,Attribution,,/tmp/phi1/dataset/001510.npy
1511,train,clean_music,,,140266,CC0 1.0 Universal,,/tmp/phi1/dataset/001511.npy
1512,train,clean_music,,,4072,Attribution,,/tmp/phi1/dataset/001512.npy
1513,train,clean_music,,,62448,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001513.npy
1514,train,clean_music,,,141875,Attribution,,/tmp/phi1/dataset/001514.npy
1515,train,clean_music,,,123494,Attribution,,/tmp/phi1/dataset/001515.npy
1516,train,clean_music,,,123964,Attribution,,/tmp/phi1/dataset/001516.npy
1517,train,clean_music,,,38827,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001517.npy
1518,train,clean_music,,,147780,Attribution,,/tmp/phi1/dataset/001518.npy
1519,train,clean_music,,,106568,Attribution-ShareAlike,,/tmp/phi1/dataset/001519.npy
1520,train,clean_music,,,75747,Creative Commons Attribution,,/tmp/phi1/dataset/001520.npy
1521,train,clean_music,,,107594,Attribution,,/tmp/phi1/dataset/001521.npy
1522,train,clean_music,,,89816,Creative Commons Attribution,,/tmp/phi1/dataset/001522.npy
1523,train,clean_music,,,99261,Attribution-ShareAlike,,/tmp/phi1/dataset/001523.npy
1524,train,clean_music,,,141297,Attribution-ShareAlike,,/tmp/phi1/dataset/001524.npy
1525,train,clean_music,,,61453,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001525.npy
1526,train,clean_music,,,141292,Attribution-ShareAlike,,/tmp/phi1/dataset/001526.npy
1527,train,clean_music,,,38888,Public Domain,,/tmp/phi1/dataset/001527.npy
1528,train,clean_music,,,149416,Attribution,,/tmp/phi1/dataset/001528.npy
1529,train,clean_music,,,104277,Attribution-ShareAlike,,/tmp/phi1/dataset/001529.npy
1530,train,clean_music,,,107429,Attribution,,/tmp/phi1/dataset/001530.npy
1531,train,clean_music,,,115767,Attribution,,/tmp/phi1/dataset/001531.npy
1532,train,clean_music,,,113574,Attribution-ShareAlike,,/tmp/phi1/dataset/001532.npy
1533,train,clean_music,,,7488,Attribution 3.0 United States,,/tmp/phi1/dataset/001533.npy
1534,train,clean_music,,,122357,Attribution,,/tmp/phi1/dataset/001534.npy
1535,train,clean_music,,,38819,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001535.npy
1536,train,clean_music,,,46159,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001536.npy
1537,train,clean_music,,,38783,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001537.npy
1538,train,clean_music,,,145653,Attribution-ShareAlike,,/tmp/phi1/dataset/001538.npy
1539,train,clean_music,,,72076,Attribution,,/tmp/phi1/dataset/001539.npy
1540,train,clean_music,,,42372,Creative Commons Attribution,,/tmp/phi1/dataset/001540.npy
1541,train,clean_music,,,123970,Attribution,,/tmp/phi1/dataset/001541.npy
1542,train,clean_music,,,82237,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001542.npy
1543,train,clean_music,,,115125,Attribution,,/tmp/phi1/dataset/001543.npy
1544,train,clean_music,,,93522,Creative Commons Attribution,,/tmp/phi1/dataset/001544.npy
1545,train,clean_music,,,113277,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001545.npy
1546,train,clean_music,,,61013,Creative Commons Attribution,,/tmp/phi1/dataset/001546.npy
1547,train,clean_music,,,98581,Attribution,,/tmp/phi1/dataset/001547.npy
1548,train,clean_music,,,75748,Creative Commons Attribution,,/tmp/phi1/dataset/001548.npy
1549,train,clean_music,,,38899,Public Domain,,/tmp/phi1/dataset/001549.npy
1550,train,clean_music,,,112317,Attribution,,/tmp/phi1/dataset/001550.npy
1551,train,clean_music,,,75376,Creative Commons Attribution,,/tmp/phi1/dataset/001551.npy
1552,train,clean_music,,,116879,Attribution,,/tmp/phi1/dataset/001552.npy
1553,train,clean_music,,,114403,Attribution,,/tmp/phi1/dataset/001553.npy
1554,train,clean_music,,,140421,Attribution-ShareAlike,,/tmp/phi1/dataset/001554.npy
1555,train,clean_music,,,127936,Attribution,,/tmp/phi1/dataset/001555.npy
1556,train,clean_music,,,135371,Attribution,,/tmp/phi1/dataset/001556.npy
1557,train,clean_music,,,144454,CC0 1.0 Universal,,/tmp/phi1/dataset/001557.npy
1558,train,clean_music,,,141874,Attribution,,/tmp/phi1/dataset/001558.npy
1559,train,clean_music,,,98550,Attribution,,/tmp/phi1/dataset/001559.npy
1560,train,clean_music,,,149185,Attribution,,/tmp/phi1/dataset/001560.npy
1561,train,clean_music,,,114410,Attribution,,/tmp/phi1/dataset/001561.npy
1562,train,clean_music,,,64522,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001562.npy
1563,train,clean_music,,,132420,Attribution,,/tmp/phi1/dataset/001563.npy
1564,train,clean_music,,,114410,Attribution,,/tmp/phi1/dataset/001564.npy
1565,train,clean_music,,,106571,Attribution-ShareAlike,,/tmp/phi1/dataset/001565.npy
1566,train,clean_music,,,126294,Attribution,,/tmp/phi1/dataset/001566.npy
1567,train,clean_music,,,82237,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001567.npy
1568,train,clean_music,,,75419,Creative Commons Attribution,,/tmp/phi1/dataset/001568.npy
1569,train,clean_music,,,114222,Attribution,,/tmp/phi1/dataset/001569.npy
1570,train,clean_music,,,50836,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001570.npy
1571,train,clean_music,,,141285,Attribution-ShareAlike,,/tmp/phi1/dataset/001571.npy
1572,train,clean_music,,,82237,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001572.npy
1573,train,clean_music,,,149690,Attribution,,/tmp/phi1/dataset/001573.npy
1574,train,clean_music,,,55120,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001574.npy
1575,train,clean_music,,,6776,Attribution,,/tmp/phi1/dataset/001575.npy
1576,train,clean_music,,,113453,Attribution-ShareAlike,,/tmp/phi1/dataset/001576.npy
1577,train,clean_music,,,122084,Attribution-ShareAlike,,/tmp/phi1/dataset/001577.npy
1578,train,clean_music,,,91619,Creative Commons Attribution,,/tmp/phi1/dataset/001578.npy
1579,train,clean_music,,,75376,Creative Commons Attribution,,/tmp/phi1/dataset/001579.npy
1580,train,clean_music,,,149689,Attribution,,/tmp/phi1/dataset/001580.npy
1581,train,clean_music,,,4074,Attribution,,/tmp/phi1/dataset/001581.npy
1582,train,clean_music,,,51006,Creative Commons Attribution,,/tmp/phi1/dataset/001582.npy
1583,train,clean_music,,,50752,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001583.npy
1584,train,clean_music,,,106563,Attribution-ShareAlike,,/tmp/phi1/dataset/001584.npy
1585,train,clean_music,,,132310,Attribution,,/tmp/phi1/dataset/001585.npy
1586,train,clean_music,,,92889,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001586.npy
1587,train,clean_music,,,22093,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001587.npy
1588,train,clean_music,,,7481,Attribution 3.0 United States,,/tmp/phi1/dataset/001588.npy
1589,train,clean_music,,,38887,Public Domain,,/tmp/phi1/dataset/001589.npy
1590,train,clean_music,,,142087,Attribution,,/tmp/phi1/dataset/001590.npy
1591,train,clean_music,,,38820,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001591.npy
1592,train,clean_music,,,108420,Attribution,,/tmp/phi1/dataset/001592.npy
1593,train,clean_music,,,118489,Attribution,,/tmp/phi1/dataset/001593.npy
1594,train,clean_music,,,114274,Attribution,,/tmp/phi1/dataset/001594.npy
1595,train,clean_music,,,22472,Attribution 3.0 United States,,/tmp/phi1/dataset/001595.npy
1596,train,clean_music,,,124912,Attribution-ShareAlike,,/tmp/phi1/dataset/001596.npy
1597,train,clean_music,,,38893,Public Domain,,/tmp/phi1/dataset/001597.npy
1598,train,clean_music,,,127263,Attribution,,/tmp/phi1/dataset/001598.npy
1599,train,clean_music,,,64516,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001599.npy
1600,train,clean_music,,,82231,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001600.npy
1601,train,clean_music,,,73776,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001601.npy
1602,train,clean_music,,,113110,Attribution,,/tmp/phi1/dataset/001602.npy
1603,train,clean_music,,,47072,Creative Commons Attribution,,/tmp/phi1/dataset/001603.npy
1604,train,clean_music,,,61884,Attribution-ShareAlike,,/tmp/phi1/dataset/001604.npy
1605,train,clean_music,,,107571,Attribution,,/tmp/phi1/dataset/001605.npy
1606,train,clean_music,,,88876,Attribution 3.0 United States,,/tmp/phi1/dataset/001606.npy
1607,train,clean_music,,,58542,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001607.npy
1608,train,clean_music,,,88869,Attribution 3.0 United States,,/tmp/phi1/dataset/001608.npy
1609,train,clean_music,,,149185,Attribution,,/tmp/phi1/dataset/001609.npy
1610,train,clean_music,,,118195,Attribution,,/tmp/phi1/dataset/001610.npy
1611,train,clean_music,,,141562,Attribution,,/tmp/phi1/dataset/001611.npy
1612,train,clean_music,,,38818,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001612.npy
1613,train,clean_music,,,61011,Creative Commons Attribution,,/tmp/phi1/dataset/001613.npy
1614,train,clean_music,,,141902,Attribution-ShareAlike,,/tmp/phi1/dataset/001614.npy
1615,train,clean_music,,,116882,Attribution,,/tmp/phi1/dataset/001615.npy
1616,train,clean_music,,,112785,Attribution-ShareAlike,,/tmp/phi1/dataset/001616.npy
1617,train,clean_music,,,38818,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001617.npy
1618,train,clean_music,,,75211,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001618.npy
1619,train,clean_music,,,113453,Attribution-ShareAlike,,/tmp/phi1/dataset/001619.npy
1620,train,clean_music,,,71506,Creative Commons Attribution,,/tmp/phi1/dataset/001620.npy
1621,train,clean_music,,,127296,Attribution,,/tmp/phi1/dataset/001621.npy
1622,train,clean_music,,,118618,Attribution,,/tmp/phi1/dataset/001622.npy
1623,train,clean_music,,,148190,Attribution,,/tmp/phi1/dataset/001623.npy
1624,train,clean_music,,,72067,Attribution,,/tmp/phi1/dataset/001624.npy
1625,train,clean_music,,,133838,Attribution,,/tmp/phi1/dataset/001625.npy
1626,train,clean_music,,,78213,Attribution 3.0 United States,,/tmp/phi1/dataset/001626.npy
1627,train,clean_music,,,144801,CC0 1.0 Universal,,/tmp/phi1/dataset/001627.npy
1628,train,clean_music,,,124918,Attribution-ShareAlike,,/tmp/phi1/dataset/001628.npy
1629,train,clean_music,,,149488,Attribution,,/tmp/phi1/dataset/001629.npy
1630,train,clean_music,,,75393,Creative Commons Attribution,,/tmp/phi1/dataset/001630.npy
1631,train,clean_music,,,72076,Attribution,,/tmp/phi1/dataset/001631.npy
1632,train,clean_music,,,4080,Attribution,,/tmp/phi1/dataset/001632.npy
1633,train,clean_music,,,137173,Attribution-ShareAlike,,/tmp/phi1/dataset/001633.npy
1634,train,clean_music,,,106567,Attribution-ShareAlike,,/tmp/phi1/dataset/001634.npy
1635,train,clean_music,,,38776,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/001635.npy
1636,train,clean_music,,,80519,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001636.npy
1637,train,clean_music,,,122360,Attribution,,/tmp/phi1/dataset/001637.npy
1638,train,clean_music,,,92887,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/001638.npy
1639,train,clean_music,,,51005,Creative Commons Attribution,,/tmp/phi1/dataset/001639.npy
1640,train,clean_music,,,126584,Attribution-ShareAlike,,/tmp/phi1/dataset/001640.npy
